days,hour,season,holiday,weather,temp,atemp,humidity,windspeed,real
94,4,2,0,1,15.58,19.695,43,19.0012,7
9,10,1,0,2,5.74,6.06,50,19.9995,59
35,10,1,0,3,8.2,10.605,100,8.9981,65
151,2,2,0,1,26.24,31.06,57,15.0013,30
39,22,1,0,3,6.56,8.335,80,11.0014,101
62,12,1,0,1,13.12,15.15,43,11.0014,121
107,0,2,0,1,18.86,22.725,47,6.0032,55
74,22,1,0,2,16.4,20.455,62,26.0027,113
16,19,1,1,3,7.38,9.09,59,12.998,123
134,5,2,0,3,21.32,25,100,7.0015,23
343,0,4,0,2,10.66,13.635,81,7.0015,92
258,0,3,0,1,17.22,21.21,71,15.0013,65
253,0,3,0,1,21.32,25,59,7.0015,50
7,5,1,0,2,13.12,16.665,49,7.0015,7
273,5,4,0,1,18.04,21.97,77,0,42
190,6,3,0,1,26.24,29.545,78,6.0032,53
249,22,3,0,3,25.42,27.275,94,11.0014,88
319,23,4,0,3,17.22,21.21,88,8.9981,90
257,5,3,0,1,24.6,28.79,78,0,38
77,3,1,0,2,22.14,25.76,39,22.0028,19
336,1,4,0,1,10.66,12.88,65,12.998,82
229,0,3,0,1,27.88,31.82,65,8.9981,75
69,1,1,0,1,9.84,12.12,52,11.0014,73
99,5,2,0,2,14.76,18.18,93,6.0032,11
182,3,3,0,1,26.24,31.06,53,0,38
1,22,1,0,1,9.84,10.605,44,19.9995,65
4,13,1,0,1,11.48,12.88,30,19.9995,125
4,6,1,0,1,8.2,9.85,47,15.0013,55
17,21,1,0,2,9.02,12.12,93,7.0015,98
42,6,1,0,1,4.1,3.79,49,26.0027,25
316,6,4,0,1,13.94,16.665,66,8.9981,48
49,1,1,0,1,18.86,22.725,14,27.9993,46
217,2,3,0,1,27.06,30.305,78,15.0013,67
7,8,1,0,1,12.3,15.15,52,8.9981,82
42,22,1,0,1,9.84,12.88,44,6.0032,100
9,16,1,0,1,8.2,10.605,40,8.9981,126
351,23,4,0,1,8.2,11.365,75,7.0015,92
31,14,1,0,2,9.02,12.88,80,6.0032,109
62,4,1,0,2,13.94,16.665,46,12.998,21
11,15,1,0,1,8.2,8.335,47,27.9993,101
90,3,2,0,2,13.94,16.665,81,8.9981,34
9,23,1,0,1,5.74,7.575,59,11.0014,73
245,3,3,0,1,25.42,29.545,73,11.0014,46
15,11,1,0,1,9.84,11.365,44,16.9979,121
227,4,3,0,1,26.24,30.305,69,19.9995,15
223,2,3,0,1,25.42,31.06,57,12.998,28
76,2,1,0,2,18.86,22.725,82,7.0015,69
9,22,1,0,1,5.74,7.575,59,11.0014,78
133,5,2,0,2,20.5,24.24,82,7.0015,21
16,13,1,0,2,15.58,19.695,76,22.0028,157
75,10,1,0,1,18.04,21.97,54,22.0028,107
156,0,2,0,1,21.32,25,59,6.0032,65
318,4,4,0,1,22.96,26.515,64,19.9995,15
123,10,2,0,2,13.94,15.91,93,19.0012,63
286,12,4,0,3,21.32,25,88,11.0014,103
40,0,1,0,2,11.48,15.15,65,6.0032,59
40,23,1,0,1,4.92,7.575,42,7.0015,88
45,12,1,0,1,11.48,13.635,24,16.9979,96
163,5,2,0,1,24.6,28.03,83,12.998,46
316,5,4,0,2,13.94,15.91,87,19.0012,23
226,5,3,0,1,26.24,29.545,78,7.0015,46
39,6,1,0,1,2.46,7.575,45,0,65
220,0,3,0,1,29.52,34.85,74,12.998,84
106,0,2,0,1,27.06,31.06,54,12.998,61
321,5,4,0,1,9.02,11.365,44,8.9981,25
189,5,3,0,2,27.06,30.305,83,15.0013,36
133,5,2,0,2,22.14,25.76,77,11.0014,32
0,10,1,0,1,12.3,15.91,81,7.0015,100
319,4,4,0,2,12.3,15.91,65,7.0015,13
120,0,2,0,2,20.5,24.24,59,12.998,51
15,6,1,0,2,10.66,12.88,56,11.0014,26
338,4,4,0,1,20.5,24.24,63,30.0026,17
99,2,2,0,2,15.58,19.695,87,6.0032,50
307,5,4,0,2,15.58,19.695,87,0,28
290,5,4,0,1,18.04,21.97,82,15.0013,48
35,1,1,0,2,9.84,12.88,93,7.0015,65
335,6,4,0,2,9.84,12.12,93,8.9981,42
285,23,4,0,2,23.78,27.275,88,12.998,105
165,5,2,0,1,19.68,23.485,67,19.0012,26
121,2,2,0,2,18.04,21.97,77,15.0013,48
105,0,2,0,2,14.76,17.425,81,15.0013,59
59,5,1,0,1,19.68,23.485,88,11.0014,25
182,0,3,0,2,31.16,35.605,58,15.0013,61
93,23,2,0,2,26.24,31.06,47,15.0013,105
345,5,4,0,1,10.66,12.88,60,12.998,40
169,3,2,0,2,27.06,30.305,78,8.9981,42
32,15,1,0,1,15.58,19.695,76,22.0028,130
15,21,1,0,1,7.38,9.85,51,11.0014,82
94,1,2,0,1,19.68,23.485,27,22.0028,28
101,5,2,0,2,22.14,25.76,68,8.9981,23
76,6,1,0,2,16.4,20.455,94,7.0015,38
62,5,1,0,2,13.94,15.91,46,15.0013,9
49,3,1,0,1,17.22,21.21,14,19.9995,19
64,8,1,0,2,16.4,20.455,100,19.9995,40
230,0,3,0,3,27.88,31.82,69,12.998,80
277,5,4,0,1,21.32,25,77,0,48
215,4,3,0,2,27.88,31.82,89,0,19
34,10,1,0,2,8.2,10.605,51,8.9981,78
284,14,4,0,3,22.14,25.76,94,19.0012,136
0,17,1,0,2,18.04,21.97,82,19.0012,123
105,18,2,0,2,20.5,24.24,94,26.0027,96
69,6,1,0,1,10.66,12.12,81,19.0012,55
105,23,2,0,2,18.04,21.97,77,19.0012,92
247,23,3,1,3,22.96,26.515,88,26.0027,88
3,12,1,0,2,4.1,5.305,46,12.998,107
134,4,2,0,3,22.96,26.515,94,0,17
253,6,3,0,1,23.78,27.275,88,7.0015,48
151,13,2,0,1,36.9,40.91,37,12.998,209
249,0,3,0,1,26.24,28.79,89,8.9981,113
350,5,4,0,2,15.58,19.695,87,0,30
6,21,1,0,1,7.38,9.85,47,8.9981,94
9,5,1,0,1,16.4,20.455,47,15.0013,26
15,8,1,0,1,9.02,10.605,55,19.0012,44
214,4,3,0,2,31.16,34.85,52,11.0014,17
104,5,2,0,1,20.5,24.24,68,11.0014,17
250,19,3,0,3,25.42,25.76,100,22.0028,111
339,4,4,0,1,9.02,10.605,55,19.9995,15
287,0,4,0,2,22.96,26.515,73,16.9979,65
312,1,4,0,1,13.12,15.15,53,19.0012,32
230,4,3,0,2,25.42,30.305,65,11.0014,34
154,5,2,0,1,21.32,25,68,0,42
316,4,4,0,2,14.76,17.425,62,8.9981,13
334,2,4,0,2,10.66,15.15,81,0,61
352,6,4,0,1,6.56,9.09,86,7.0015,92
6,2,1,0,1,14.76,18.18,50,7.0015,48
13,14,1,0,1,9.02,10.605,41,19.0012,117
289,1,4,0,1,22.96,26.515,54,26.0027,32
6,10,1,0,1,9.02,9.85,37,22.0028,90
197,5,3,0,1,26.24,30.305,69,15.0013,19
38,15,1,0,3,12.3,15.91,61,7.0015,109
334,0,4,0,1,11.48,12.88,52,22.0028,34
245,2,3,1,1,27.06,29.545,89,7.0015,65
93,0,2,0,1,19.68,23.485,48,0,57
322,4,4,0,2,14.76,17.425,66,15.0013,19
36,9,1,0,1,11.48,14.395,56,7.0015,73
8,11,1,0,2,10.66,14.395,56,6.0032,117
7,3,1,0,1,13.94,16.665,42,8.9981,40
155,5,2,0,2,25.42,30.305,61,8.9981,13
42,23,1,0,1,9.02,11.365,51,8.9981,86
217,0,3,0,2,29.52,34.85,79,0,53
128,20,2,0,3,20.5,24.24,82,15.0013,109
130,2,2,0,1,18.86,22.725,44,11.0014,42
130,0,2,0,2,21.32,25,55,8.9981,55
35,6,1,0,2,10.66,12.12,70,16.9979,28
228,3,3,0,1,26.24,12.12,65,7.0015,17
310,4,4,0,2,11.48,12.88,52,19.9995,15
103,6,2,0,1,13.94,16.665,76,11.0014,46
185,3,3,0,1,29.52,33.335,54,12.998,19
9,12,1,0,1,17.22,21.21,38,19.9995,163
134,3,2,0,2,21.32,25,100,0,44
11,5,1,0,3,13.94,17.425,93,6.0032,23
349,6,4,0,2,13.94,18.18,87,0,34
3,20,1,0,1,9.84,12.88,48,7.0015,109
132,5,2,0,1,21.32,25,72,12.998,19
4,12,1,0,1,10.66,11.365,33,22.0028,103
322,0,4,0,1,10.66,12.88,56,12.998,67
127,0,2,0,2,21.32,25,52,16.9979,53
47,14,1,0,1,24.6,31.06,31,15.0013,138
13,7,1,0,1,5.74,7.575,50,8.9981,48
169,4,2,0,2,27.06,31.06,74,8.9981,26
105,7,2,0,2,16.4,20.455,82,27.9993,48
308,3,4,0,1,12.3,13.635,52,19.9995,17
43,22,1,0,1,16.4,20.455,35,19.9995,92
7,6,1,0,2,6.56,8.335,74,11.0014,26
10,10,1,0,2,8.2,10.605,51,11.0014,82
192,13,3,0,1,35.26,40.15,47,15.0013,192
317,0,4,0,1,18.86,22.725,59,19.0012,46
14,10,1,0,1,7.38,9.85,59,11.0014,86
14,6,1,0,2,5.74,6.06,50,19.0012,30
35,15,1,0,3,9.02,13.635,100,0,117
7,3,1,0,3,7.38,9.85,55,11.0014,15
49,11,1,0,1,18.04,21.97,16,39.0007,151
97,22,2,0,2,12.3,13.635,93,19.9995,107
105,20,2,0,3,18.04,21.97,94,15.0013,111
65,11,1,0,1,10.66,10.605,48,30.0026,88
169,0,2,0,1,28.7,32.575,65,0,105
185,1,3,0,1,30.34,33.335,51,19.0012,46
9,6,1,0,1,4.92,6.06,50,19.0012,53
243,1,3,0,1,29.52,34.85,74,8.9981,94
43,11,1,0,1,9.02,11.365,37,12.998,119
46,14,1,0,1,18.86,22.725,28,27.9993,136
193,4,3,0,1,30.34,34.09,58,16.9979,15
322,3,4,0,1,10.66,12.12,48,16.9979,23
321,7,4,0,1,11.48,13.635,81,12.998,67
225,6,3,0,2,26.24,28.03,94,7.0015,36
130,3,2,0,1,18.86,22.725,41,19.0012,23
133,2,2,0,2,20.5,24.24,88,8.9981,65
62,23,1,0,2,12.3,15.15,75,11.0014,101
61,6,1,0,2,14.76,18.18,93,6.0032,34
348,5,4,0,2,10.66,15.15,75,0,9
75,1,1,0,2,18.04,21.97,94,0,84
46,11,1,0,3,13.12,16.665,70,7.0015,101
35,13,1,0,3,9.02,11.365,100,11.0014,126
229,1,3,0,3,25.42,27.275,94,11.0014,107
192,5,3,0,1,25.42,29.545,73,7.0015,50
344,1,4,0,1,6.56,7.575,59,15.0013,73
1,17,1,0,1,13.94,16.665,57,12.998,119
38,6,1,0,1,10.66,11.365,70,22.0028,63
289,3,4,0,1,22.96,26.515,49,12.998,13
60,23,1,0,1,10.66,10.605,30,35.0008,76
90,6,2,0,3,9.84,11.365,93,15.0013,53
218,3,3,0,2,28.7,33.335,84,8.9981,44
251,4,3,0,1,21.32,25,77,16.9979,36
256,5,3,0,1,22.14,25.76,83,0,48
41,22,1,0,1,8.2,11.365,64,6.0032,98
181,0,3,0,1,27.06,31.06,50,0,84
341,0,4,0,2,14.76,18.18,93,6.0032,119
33,19,1,0,1,8.2,12.88,40,0,150
181,2,3,0,1,29.52,34.85,74,6.0032,103
64,9,1,0,2,17.22,21.21,100,19.0012,53
73,6,1,0,1,9.02,11.365,80,12.998,59
258,3,3,0,1,20.5,24.24,68,0,57
253,0,3,0,1,25.42,28.03,88,0,125
75,6,1,0,2,17.22,21.21,94,12.998,57
62,23,1,0,1,10.66,12.88,41,12.998,82
316,2,4,0,1,14.76,18.18,57,7.0015,67
304,5,4,0,1,13.94,16.665,66,8.9981,44
3,10,1,0,1,2.46,5.305,45,0,92
287,1,4,0,2,23.78,27.275,64,26.0027,44
223,3,3,0,1,25.42,31.06,53,11.0014,21
217,4,3,0,2,29.52,34.85,74,8.9981,23
196,1,3,0,1,24.6,29.545,69,7.0015,90
225,23,3,0,3,24.6,28.03,83,0,86
285,6,4,0,3,22.14,25.76,100,6.0032,78
187,1,3,0,1,31.16,36.365,70,11.0014,86
225,5,3,0,2,27.88,31.82,89,12.998,44
345,6,4,0,1,6.56,9.09,80,7.0015,86
69,21,1,0,2,12.3,14.395,52,16.9979,107
261,5,3,0,2,20.5,24.24,77,12.998,34
1,21,1,0,1,10.66,11.365,44,22.0028,86
3,22,1,0,2,8.2,11.365,47,6.0032,105
124,1,2,0,1,24.6,28.03,83,0,121
151,20,2,0,3,25.42,27.275,94,16.9979,98
284,16,4,0,2,22.96,26.515,88,15.0013,113
98,6,2,0,2,12.3,14.395,93,12.998,40
107,0,2,0,1,22.14,25.76,32,11.0014,55
253,3,3,0,2,25.42,29.545,78,6.0032,57
14,2,1,0,2,6.56,6.82,47,19.0012,51
18,12,1,0,1,8.2,9.85,51,12.998,134
107,3,2,0,2,20.5,24.24,42,15.0013,17
182,4,3,0,2,29.52,33.335,54,19.9995,21
14,21,1,0,2,13.12,15.15,39,15.0013,111
10,20,1,0,3,13.12,15.91,93,11.0014,113
341,6,4,0,2,14.76,18.18,93,7.0015,48
194,3,3,0,1,25.42,31.06,57,19.9995,17
71,7,1,0,1,14.76,17.425,62,12.998,36
352,13,4,0,1,13.94,15.15,49,22.0028,192
62,3,1,0,2,14.76,17.425,43,8.9981,34
137,1,2,0,1,20.5,24.24,59,6.0032,63
12,23,1,0,1,4.92,6.82,50,12.998,69
93,22,2,0,2,27.88,31.82,36,31.0009,132
31,5,1,0,1,16.4,20.455,50,11.0014,23
101,23,2,0,2,16.4,20.455,94,16.9979,98
40,11,1,0,1,5.74,6.06,39,23.9994,75
49,2,1,0,1,18.04,21.97,13,26.0027,30
105,14,2,0,3,21.32,25,83,39.0007,119
162,11,2,0,3,27.06,30.305,83,23.9994,98
164,0,2,0,1,24.6,31.06,53,19.9995,65
188,6,3,0,1,31.98,38.635,70,8.9981,50
33,14,1,0,1,9.02,9.85,37,26.0027,101
310,23,4,0,3,11.48,13.635,65,15.0013,96
0,23,1,0,1,18.04,21.97,51,19.9995,86
104,4,2,1,1,15.58,19.695,82,6.0032,21
41,0,1,0,2,12.3,15.15,70,8.9981,69
45,15,1,0,1,13.94,16.665,19,11.0014,140
191,11,3,0,1,33.62,39.395,56,19.9995,159
320,23,4,0,1,10.66,12.88,52,15.0013,111
282,5,4,0,2,18.86,22.725,88,6.0032,46
108,5,2,0,2,18.86,22.725,72,12.998,25
343,3,4,0,2,11.48,15.15,61,6.0032,34
35,18,1,0,2,11.48,12.12,93,30.0026,138
2,15,1,0,1,10.66,12.12,30,16.9979,126
305,0,4,0,1,13.94,16.665,57,11.0014,65
130,1,2,0,1,18.86,22.725,51,8.9981,59
8,12,1,0,2,10.66,13.635,56,7.0015,126
4,5,1,0,2,8.2,11.365,59,6.0032,28
60,6,1,0,1,9.02,10.605,55,16.9979,63
193,4,3,0,2,27.06,31.06,61,0,21
194,5,3,0,2,26.24,30.305,73,7.0015,13
311,4,4,0,2,12.3,14.395,45,19.0012,15
338,0,4,0,1,20.5,24.24,59,19.0012,53
40,15,1,0,1,8.2,9.85,25,16.9979,105
127,14,2,0,3,25.42,30.305,69,22.0028,128
66,6,1,0,1,8.2,12.88,59,0,69
274,5,4,0,2,22.96,26.515,83,8.9981,50
162,2,2,0,1,26.24,28.79,89,16.9979,78
44,12,1,0,1,22.96,26.515,22,30.0026,151
221,0,3,0,1,30.34,33.335,51,15.0013,55
3,16,1,0,1,12.3,14.395,49,16.9979,136
245,2,3,0,2,26.24,30.305,69,15.0013,53
344,23,4,0,1,12.3,14.395,52,15.0013,119
167,6,2,0,1,21.32,25,72,7.0015,50
127,2,2,0,1,19.68,23.485,63,0,71
121,5,2,0,2,18.04,21.97,77,8.9981,26
68,0,1,0,1,12.3,13.635,36,23.9994,90
151,1,2,0,1,26.24,31.06,53,15.0013,50
6,22,1,0,2,7.38,9.85,43,11.0014,90
291,23,4,0,2,23.78,27.275,94,23.9994,126
321,3,4,0,2,12.3,15.15,81,11.0014,55
33,13,1,0,1,8.2,8.335,40,27.9993,103
3,10,1,0,2,6.56,6.82,69,22.0028,71
46,13,1,0,1,17.22,21.21,30,23.9994,148
97,4,2,0,1,16.4,20.455,40,0,15
120,1,2,0,1,17.22,21.21,69,7.0015,73
185,23,3,0,1,30.34,34.85,66,11.0014,130
352,12,4,0,1,12.3,13.635,61,22.0028,163
46,10,1,0,3,13.12,16.665,70,8.9981,75
73,0,1,0,1,22.14,25.76,49,8.9981,76
304,4,4,0,2,13.94,17.425,66,7.0015,17
73,21,1,0,3,13.12,16.665,81,7.0015,111
97,18,2,0,3,13.12,15.15,93,16.9979,119
108,4,2,0,2,17.22,21.21,71,0,13
67,5,1,0,3,16.4,20.455,66,19.0012,34
46,5,1,0,2,12.3,16.665,70,0,25
320,11,4,0,3,13.12,15.15,66,22.0028,126
7,9,1,0,3,6.56,9.09,93,7.0015,50
283,1,4,0,1,18.04,21.97,47,12.998,26
312,5,4,0,1,12.3,14.395,56,12.998,30
308,5,4,0,1,10.66,11.365,60,22.0028,5
69,0,1,0,1,10.66,14.395,44,6.0032,82
136,0,2,0,1,24.6,28.79,78,8.9981,96
316,23,4,0,1,18.86,22.725,51,19.9995,123
120,5,2,0,2,21.32,25,72,6.0032,23
227,5,3,0,1,24.6,28.79,78,11.0014,44
190,23,3,0,1,29.52,34.09,66,16.9979,130
184,6,3,1,1,26.24,28.79,89,11.0014,53
1,23,1,1,1,9.02,10.605,44,16.9979,98
186,4,3,0,2,27.88,31.82,83,6.0032,17
129,5,2,0,1,16.4,20.455,66,15.0013,34
198,5,3,0,1,29.52,34.09,70,11.0014,53
97,21,2,0,2,12.3,14.395,93,16.9979,109
104,4,2,0,2,22.14,25.76,52,0,21
260,12,3,0,3,27.88,31.82,83,30.0026,117
98,3,2,0,1,18.04,21.97,30,11.0014,13
304,0,4,0,1,14.76,18.18,57,6.0032,75
198,14,3,0,1,33.62,39.395,56,22.0028,194
151,12,2,0,1,35.26,41.665,53,0,196
258,5,3,0,1,15.58,19.695,76,12.998,36
260,6,3,0,1,18.04,21.97,77,16.9979,38
35,19,1,0,2,11.48,12.12,93,30.0026,138
4,22,1,0,1,7.38,9.85,55,8.9981,96
2,11,1,0,1,7.38,6.82,37,35.0008,101
35,0,1,0,2,9.84,12.12,87,8.9981,76
2,6,1,0,1,5.74,5.305,50,26.0027,51
138,3,2,0,1,20.5,24.24,48,7.0015,42
8,10,1,0,1,5.74,5.305,43,26.0027,76
13,16,1,0,1,9.02,12.12,41,7.0015,144
60,15,1,0,2,17.22,21.21,50,19.9995,132
99,0,2,0,2,15.58,19.695,87,6.0032,71
339,16,4,0,3,18.86,22.725,100,16.9979,144
33,21,1,0,1,7.38,10.605,55,7.0015,107
107,14,2,0,3,18.04,21.97,72,7.0015,107
49,22,1,0,3,9.84,12.88,75,6.0032,111
278,5,4,0,1,17.22,21.21,62,12.998,28
11,23,1,0,1,5.74,5.305,59,27.9993,75
316,3,4,0,2,14.76,17.425,62,8.9981,36
184,4,3,1,1,27.88,31.82,69,16.9979,36
281,5,4,0,2,15.58,19.695,82,12.998,25
195,4,3,0,2,27.88,31.82,89,7.0015,30
70,7,1,0,1,9.84,11.365,70,12.998,48
243,5,3,0,1,22.96,26.515,73,6.0032,30
77,1,1,0,2,23.78,27.275,46,23.9994,65
34,21,1,0,2,9.84,12.12,70,11.0014,98
222,4,3,0,1,26.24,31.06,57,11.0014,15
49,4,1,0,1,16.4,20.455,15,22.0028,11
69,3,1,0,1,9.84,12.12,60,8.9981,73
251,10,3,0,2,25.42,25.76,100,0,63
284,22,4,0,3,22.14,25.76,94,6.0032,101
193,15,3,0,3,26.24,28.03,94,8.9981,105
0,9,1,0,1,10.66,13.635,93,7.0015,69
72,22,1,0,1,13.12,16.665,49,7.0015,101
243,6,3,0,1,27.88,31.82,79,0,65
18,11,1,0,2,11.48,15.15,87,6.0032,84
212,15,3,0,1,36.9,39.395,27,0,186
319,22,4,0,3,17.22,21.21,88,15.0013,103
46,23,1,0,1,15.58,19.695,40,15.0013,90
43,7,1,0,2,9.02,13.635,55,0,30
44,22,1,0,1,13.94,14.395,46,43.9989,98
280,0,4,0,1,19.68,23.485,72,0,105
44,14,1,0,1,24.6,29.545,15,32.9975,146
133,23,2,0,3,21.32,25,100,12.998,103
91,0,2,0,2,12.3,16.665,61,0,48
217,3,3,0,2,27.06,30.305,78,11.0014,53
45,10,1,0,1,9.84,10.605,27,19.0012,80
160,0,2,0,3,28.7,32.575,65,15.0013,86
1,22,1,1,2,9.02,10.605,44,19.0012,103
350,5,4,0,2,10.66,12.88,60,12.998,13
92,22,2,0,1,16.4,20.455,43,7.0015,92
349,0,4,0,1,20.5,24.24,72,22.0028,88
321,3,4,0,1,9.84,10.605,41,19.0012,11
185,0,3,0,2,28.7,32.575,65,11.0014,73
72,13,1,0,1,15.58,19.695,36,22.0028,130
223,4,3,0,1,25.42,31.06,53,8.9981,15
97,16,2,0,2,13.12,15.15,93,16.9979,117
35,9,1,0,3,8.2,11.365,100,6.0032,50
284,0,4,0,1,16.4,20.455,66,7.0015,84
152,2,2,0,2,22.14,25.76,88,0,55
6,16,1,0,2,8.2,10.605,37,11.0014,140
105,4,2,1,1,22.14,25.76,77,15.0013,25
0,20,1,0,2,16.4,20.455,87,16.9979,94
229,5,3,0,1,26.24,29.545,78,19.0012,34
104,3,2,1,1,16.4,20.455,76,0,25
253,5,3,0,1,24.6,28.03,83,8.9981,46
245,5,3,0,1,25.42,30.305,69,12.998,19
131,6,2,0,1,17.22,21.21,67,6.0032,59
218,7,3,0,1,28.7,33.335,84,12.998,69
7,19,1,0,1,5.74,6.06,36,16.9979,84
8,21,1,0,1,5.74,5.305,46,27.9993,73
160,6,2,0,1,25.42,29.545,73,0,57
249,21,3,0,3,26.24,28.79,89,6.0032,98
44,6,1,0,1,13.94,15.15,46,19.9995,50
2,14,1,0,1,10.66,12.12,30,19.0012,130
337,5,4,0,2,18.04,21.97,88,0,51
340,9,4,0,3,18.04,21.97,100,16.9979,94
350,23,4,0,3,17.22,21.21,94,15.0013,105
153,3,2,0,1,21.32,25,63,7.0015,59
12,15,1,0,1,9.84,10.605,38,19.9995,113
321,1,4,0,1,10.66,11.365,44,22.0028,23
162,1,2,0,1,26.24,28.79,83,7.0015,107
45,13,1,0,1,13.12,15.15,21,15.0013,136
248,5,3,0,2,28.7,33.335,84,12.998,46
37,10,1,0,1,9.84,12.88,75,7.0015,84
182,2,3,0,1,26.24,31.06,53,0,65
38,12,1,0,1,9.84,9.85,38,32.9975,88
2,21,1,0,1,7.38,9.85,64,8.9981,105
61,1,1,0,3,14.76,18.94,93,0,59
0,16,1,0,2,17.22,21.21,82,19.9995,148
107,4,2,0,2,20.5,24.24,42,19.0012,15
197,6,3,0,1,25.42,29.545,73,11.0014,50
8,15,1,0,3,9.02,11.365,75,11.0014,123
308,4,4,0,1,11.48,12.88,56,22.0028,13
14,7,1,0,1,4.92,6.06,54,19.0012,40
273,5,4,0,2,18.04,21.97,62,19.9995,11
344,21,4,0,1,9.02,13.635,55,0,117
159,4,2,0,2,29.52,34.85,79,6.0032,17
4,12,1,0,1,12.3,14.395,49,16.9979,142
214,0,3,0,1,29.52,34.09,70,12.998,88
283,4,4,0,1,16.4,20.455,50,16.9979,17
320,14,4,0,2,13.94,15.15,49,26.0027,161
105,3,2,1,1,23.78,27.275,68,12.998,28
43,21,1,0,1,16.4,20.455,35,23.9994,107
229,6,3,0,1,24.6,28.03,83,15.0013,55
214,23,3,0,2,27.88,31.82,89,6.0032,115
39,13,1,0,1,7.38,8.335,40,16.9979,123
34,22,1,0,2,9.84,12.12,65,11.0014,101
250,6,3,0,2,27.06,29.545,89,19.0012,61
125,0,2,0,1,18.04,21.97,44,11.0014,71
49,21,1,0,1,13.12,13.635,26,36.9974,88
92,23,2,0,1,16.4,20.455,50,6.0032,88
344,5,4,0,3,13.94,15.15,71,22.0028,44
63,23,1,0,2,18.04,21.97,77,19.9995,101
35,17,1,0,2,9.84,10.605,100,19.0012,132
15,23,1,1,3,10.66,11.365,70,19.9995,94
350,1,4,0,2,12.3,14.395,52,16.9979,55
59,22,1,0,1,9.84,13.635,62,7.0015,101
277,0,4,0,1,22.96,26.515,73,0,119
15,7,1,0,2,9.84,10.605,56,19.9995,28
219,23,3,0,1,30.34,34.85,66,7.0015,130
44,21,1,0,1,14.76,15.91,50,35.0008,98
43,20,1,0,1,16.4,20.455,35,22.0028,103
312,3,4,0,1,13.12,14.395,53,27.9993,17
181,5,3,0,1,24.6,30.305,64,8.9981,36
222,1,3,0,1,28.7,31.82,45,8.9981,42
102,0,2,0,1,16.4,20.455,37,16.9979,71
41,1,1,0,3,11.48,14.395,81,8.9981,59
7,20,1,0,1,4.92,6.06,36,16.9979,82
214,0,3,0,2,32.8,37.12,49,11.0014,61
306,4,4,0,2,13.12,15.15,49,19.9995,21
0,15,1,0,2,18.04,21.97,77,19.9995,165
221,4,3,0,1,28.7,32.575,54,8.9981,15
76,6,1,0,1,16.4,20.455,66,12.998,61
288,0,4,0,1,18.86,22.725,63,26.0027,63
77,0,1,0,2,24.6,31.06,53,16.9979,92
342,6,4,0,1,9.02,12.88,80,6.0032,86
34,18,1,0,3,11.48,13.635,75,11.0014,119
274,7,4,0,1,13.94,16.665,76,12.998,55
33,11,1,0,1,7.38,6.82,43,30.0026,92
250,6,3,0,3,25.42,27.275,94,11.0014,82
0,22,1,0,1,18.86,22.725,55,27.9993,121
8,22,1,0,1,5.74,6.06,46,19.9995,69
47,10,1,0,1,15.58,19.695,54,12.998,117
285,10,4,0,3,22.96,26.515,100,8.9981,101
187,13,3,0,1,35.26,39.395,41,0,211
248,0,3,0,2,28.7,33.335,84,6.0032,84
186,5,3,0,1,30.34,34.85,66,12.998,42
34,17,1,0,3,12.3,14.395,70,12.998,123
101,14,2,0,2,20.5,24.24,82,19.0012,101
340,5,4,0,2,10.66,13.635,81,7.0015,30
104,5,2,1,1,14.76,18.18,81,7.0015,28
42,22,1,0,1,5.74,7.575,43,11.0014,82
34,6,1,0,2,6.56,11.365,55,0,51
128,23,2,0,3,19.68,23.485,82,12.998,113
351,8,4,0,1,8.2,12.88,69,0,59
308,4,4,0,2,12.3,14.395,52,16.9979,21
155,3,2,0,2,25.42,30.305,65,11.0014,57
192,3,3,0,2,28.7,33.335,79,0,23
101,5,2,0,1,12.3,14.395,61,15.0013,25
309,1,4,0,1,10.66,15.15,81,0,126
107,13,2,0,3,18.86,22.725,59,0,121
168,1,2,0,1,25.42,28.79,83,7.0015,109
273,3,4,0,1,18.86,22.725,59,27.9993,34
273,4,4,0,1,18.04,21.97,58,27.9993,15
342,2,4,0,2,16.4,20.455,87,7.0015,90
74,12,1,0,2,16.4,20.455,71,7.0015,115
250,18,3,0,3,26.24,28.03,94,23.9994,126
313,16,4,0,3,14.76,17.425,81,15.0013,128
334,5,4,0,1,10.66,12.12,56,16.9979,26
256,0,3,0,1,22.96,26.515,73,6.0032,103
6,13,1,0,2,8.2,9.09,37,19.0012,126
1,15,1,0,3,13.94,16.665,81,11.0014,130
34,14,1,0,2,11.48,13.635,45,11.0014,144
342,7,4,0,3,16.4,20.455,87,15.0013,51
15,19,1,0,1,7.38,9.85,47,8.9981,115
67,14,1,0,2,13.94,15.15,76,19.9995,126
5,21,1,0,2,9.02,10.605,55,15.0013,101
7,6,1,0,2,12.3,16.665,52,0,26
283,23,4,0,2,22.96,26.515,83,19.0012,115
44,11,1,0,2,12.3,15.15,45,11.0014,140
42,19,1,0,1,11.48,13.635,38,11.0014,96
279,4,4,0,2,18.04,21.97,54,16.9979,19
8,23,1,0,2,9.02,12.12,87,7.0015,107
345,23,4,0,1,9.84,14.395,75,0,101
252,0,3,0,1,22.96,26.515,52,19.0012,57
314,1,4,0,1,13.94,17.425,76,6.0032,119
341,1,4,0,2,14.76,17.425,93,8.9981,113
185,5,3,0,1,29.52,34.09,62,0,36
